pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,pickup_datetime
-73.98963165,40.71603012,-74.00817871,40.70610046,1/10/2016 21:54
-73.95804596,40.76369476,-73.95304871,40.77833557,1/10/2016 0:01
-73.99074554,40.73310471,-73.97794342,40.75151443,1/10/2016 17:33
-73.9882431,40.72322464,-74.00579071,40.70941544,1/10/2016 18:16
-73.99671936,40.72544861,-73.98140717,40.74994659,1/10/2016 16:41
-73.99181366,40.75019836,-73.97738647,40.74793243,1/10/2016 15:42
-73.97606659,40.78628922,-73.94133759,40.83663559,1/10/2016 3:35
-73.98046112,40.76715851,-73.98744965,40.76060486,1/10/2016 21:46
-73.98714447,40.73371124,-73.99655914,40.742836,1/10/2016 2:58
-73.98397827,40.75251389,-73.9864502,40.76840973,1/10/2016 21:40
-73.98555756,40.72717285,-73.98603821,40.74571228,1/10/2016 18:39
-73.95744324,40.77046967,-73.96124268,40.77523041,1/10/2016 18:06
-73.97789001,40.7638588,-73.98265076,40.77215958,1/10/2016 12:09
-73.98623657,40.76729202,-73.99401093,40.76149368,1/10/2016 12:04
-73.98706818,40.72076035,-73.98938751,40.74311066,1/10/2016 1:41
-73.98692322,40.73952103,-73.99793243,40.76399231,1/10/2016 0:59
-73.99150085,40.75125122,-73.96783447,40.75365448,1/10/2016 20:26
-74.00073242,40.74629211,-73.99293518,40.69766617,1/10/2016 1:17
-73.99492645,40.74526596,-73.98438263,40.76442337,1/10/2016 19:44
-74.00232697,40.73968506,-73.98233032,40.75239182,1/10/2016 19:04
-73.98370361,40.73413086,-74.00000763,40.73811722,1/10/2016 23:11
-73.98082733,40.77997208,-73.97320557,40.75268555,1/10/2016 14:09
-73.99849701,40.72858047,-73.99633026,40.72615051,1/10/2016 19:44
-74.00007629,40.72713852,-73.97869873,40.74485016,1/10/2016 1:07
-73.9941864,40.75110245,-73.98218536,40.77101135,1/10/2016 11:05
-73.98706055,40.73916626,-74.01243591,40.7015152,1/10/2016 23:03
-73.93560791,40.82617569,-73.93556213,40.82629395,1/10/2016 15:10
-73.98834229,40.72342682,-74.00326538,40.73906708,1/10/2016 23:21
-73.87456512,40.77410126,-73.9888916,40.75793839,1/10/2016 21:17
-73.97844696,40.75447845,-73.95637512,40.78436279,1/10/2016 11:43
-73.98430634,40.72882843,-73.98623657,40.74104691,1/10/2016 10:50
-74.00437927,40.74220276,-73.98442078,40.68444824,1/10/2016 0:03
-73.95417023,40.77902985,-73.96130371,40.76580429,1/10/2016 0:39
-73.99173737,40.7466774,-73.97946167,40.75580215,1/10/2016 11:45
-73.99824524,40.74054337,-74.0062561,40.73093033,1/10/2016 22:11
-73.99118805,40.76052856,-74.00068665,40.7582016,1/10/2016 9:44
-73.99808502,40.74585342,-73.99150848,40.76022339,1/10/2016 18:46
-73.94736481,40.77566528,-73.96360779,40.7552681,1/10/2016 17:02
-73.97393036,40.67933273,-73.92678833,40.76286697,1/10/2016 2:11
-73.93816376,40.85134125,-73.97650146,40.78656006,1/10/2016 12:39
-74.00041199,40.74206924,-74.00608826,40.73461151,1/10/2016 23:17
-73.95397949,40.76400757,-73.99008942,40.71515274,1/10/2016 20:45
-73.99315643,40.75211716,-74.00285339,40.76051331,1/10/2016 13:20
-73.78299713,40.64261246,-73.95423126,40.7367363,1/10/2016 21:00
-73.99150085,40.72699356,-73.90402985,40.71444321,1/10/2016 0:18
-73.94654846,40.78403091,-73.95903778,40.78342056,1/10/2016 11:57
-73.95648193,40.77521896,-73.9473114,40.78379822,1/10/2016 19:38
-73.9526062,40.77823257,-73.95104218,40.76913834,1/10/2016 14:04
-73.98672485,40.75892639,-73.9779129,40.75927353,1/10/2016 7:50
-73.99602509,40.74359131,-73.99565125,40.72668076,1/10/2016 0:05
-73.96000671,40.76248169,-73.95070648,40.77672958,1/10/2016 7:59
-74.00132751,40.75695801,-74.00572968,40.73694611,1/10/2016 13:22
-73.98034668,40.75305939,-73.99087524,40.75766373,1/10/2016 10:50
-73.93792725,40.84782791,-73.94028473,40.797966,1/10/2016 23:39
-73.96653748,40.76741028,-73.95001984,40.76865005,1/10/2016 9:59
-73.99000549,40.73295593,-73.98100281,40.77079773,1/10/2016 1:46
-73.99356079,40.74178696,-73.9868927,40.74785614,1/10/2016 0:23
-73.78197479,40.64468765,-73.92798615,40.75586319,1/10/2016 18:22
-74.00667572,40.74427032,-74.00556183,40.72563934,1/10/2016 2:57
-73.97551727,40.75192261,-73.96602631,40.75917435,1/10/2016 17:16
-73.96801758,40.76554108,-73.97783661,40.75413895,1/10/2016 19:21
-73.98110199,40.78266525,-73.98986816,40.76228714,1/10/2016 17:10
-73.86386108,40.76999664,-73.75140381,40.93108368,1/10/2016 13:30
-73.95771027,40.77325058,-73.94726563,40.78391266,1/10/2016 18:49
-74.00154877,40.73590851,-73.99649048,40.71564865,1/10/2016 12:45
-74.00258636,40.73957062,-73.99139404,40.73703384,1/10/2016 17:20
-74.00717163,40.7278595,-73.78726959,40.64757156,1/10/2016 15:44
-73.98976135,40.75661087,-73.98764038,40.76044083,1/10/2016 8:01
-73.97952271,40.76609039,-73.97223663,40.75879669,1/10/2016 11:02
-73.96692657,40.75687027,-73.96459198,40.76393127,1/10/2016 0:41
-73.99199677,40.74990845,-73.9716568,40.75695038,1/10/2016 15:00
-73.97676849,40.75445557,-73.97074127,40.76427841,1/10/2016 10:19
-73.99736023,40.74685287,-73.95504761,40.77773285,1/10/2016 1:30
-73.99311066,40.72806549,-73.98413849,40.73843002,1/10/2016 11:43
-73.99086761,40.73496246,-74.00813293,40.73984528,1/10/2016 15:46
-73.97089386,40.76349258,-73.99858093,40.6790657,1/10/2016 19:09
-73.9726944,40.7808609,-73.98110199,40.78227615,1/10/2016 11:48
-73.98596191,40.74064636,-73.97451019,40.78757477,1/10/2016 13:01
-73.96578979,40.77127838,-73.95210266,40.7780304,1/10/2016 10:19
-73.8637085,40.7699852,-73.95180511,40.74448013,1/10/2016 20:17
-74.0005722,40.73734665,-73.9826889,40.73937988,1/10/2016 0:45
-73.99760437,40.75657654,-73.98423004,40.76172256,1/10/2016 12:30
-73.97415924,40.76287842,-74.00563812,40.73170853,1/10/2016 16:57
-73.79006958,40.64385605,-73.98544312,40.75214767,1/10/2016 15:57
-73.78900909,40.64746857,-73.81906891,40.78942871,1/10/2016 21:40
-73.98124695,40.77428818,-73.97978973,40.78296661,1/10/2016 11:06
-73.98703766,40.75108337,-73.96976471,40.79985428,1/10/2016 19:35
-73.97911835,40.74710846,-73.99272156,40.73570633,1/10/2016 1:00
-73.97830963,40.74834442,-73.99443054,40.75512314,1/10/2016 21:44
-73.97364044,40.75043869,-73.87343597,40.77406311,1/10/2016 6:45
-73.96457672,40.75879669,-73.99025726,40.74363327,1/10/2016 11:26
-73.98535156,40.7611618,-73.98414612,40.76132965,1/10/2016 7:45
-73.97380066,40.7508812,-73.95422363,40.76696014,1/10/2016 18:18
-73.91520691,40.7640419,-73.92334747,40.81248856,1/10/2016 4:17
-73.98567963,40.76197815,-73.86171722,40.76834106,1/10/2016 9:17
-73.99372864,40.74163818,-73.98615265,40.73935318,1/10/2016 18:45
-73.98361206,40.74988174,-73.98696899,40.72964859,1/10/2016 0:00
-73.97457886,40.75938034,-73.9757309,40.76025772,1/10/2016 10:52
-73.93994904,40.70738983,-73.99395752,40.71807861,1/10/2016 17:54
-73.97389984,40.7531929,-73.95838165,40.76892471,1/10/2016 21:25
-73.95359039,40.77508545,-73.94573975,40.78190613,1/10/2016 22:42
-73.99784088,40.73599625,-74.00418091,40.74258041,1/10/2016 21:50
-73.94152832,40.7989006,-73.94770813,40.82260513,1/10/2016 4:57
-73.98265839,40.73112106,-74.01731873,40.7051506,1/10/2016 0:55
-73.87454224,40.77410507,-73.98734283,40.72198105,1/10/2016 14:06
-73.99019623,40.75741577,-73.99742126,40.75642014,1/10/2016 22:24
-73.97694397,40.76465988,-73.98086548,40.77972412,1/10/2016 10:44
-73.97414398,40.75700378,-73.99565887,40.72660828,1/10/2016 14:22
-73.98228455,40.7647171,-73.97557068,40.74496078,1/10/2016 20:11
-73.94919586,40.78131866,-73.9553299,40.77932358,1/10/2016 14:10
-73.95413208,40.77982712,-73.96556854,40.76590347,1/10/2016 16:06
-73.98432159,40.72907257,-73.95172882,40.7737236,1/10/2016 20:43
-73.98725128,40.73908997,-73.96047211,40.71028137,1/10/2016 0:15
-73.96839905,40.80150986,-73.78987122,40.64693832,1/10/2016 18:38
-73.98812103,40.72364807,-74.00674438,40.74414825,1/10/2016 0:52
-73.99636841,40.74446869,-73.97795868,40.75230408,1/10/2016 10:11
-73.99987793,40.73869324,-73.99538422,40.71865082,1/10/2016 0:08
-74.00798035,40.72340393,-74.00898743,40.73106384,1/10/2016 13:52
-73.96356201,40.77464294,-73.96881104,40.75583649,1/10/2016 0:58
-73.99085999,40.72439957,-73.99919891,40.73846817,1/10/2016 21:36
-73.97327423,40.75513077,-73.97336578,40.75509644,1/10/2016 20:42
-73.95339966,40.78696823,-73.97628021,40.78572845,1/10/2016 18:11
-73.99075317,40.76516342,-73.97763824,40.76227951,1/10/2016 13:25
-73.78995514,40.6435318,-73.94055939,40.59390259,1/10/2016 17:17
-73.94887543,40.78171158,-73.97167969,40.79512405,1/10/2016 20:26
-73.98395538,40.74414063,-73.98448944,40.72809601,1/10/2016 21:58
-73.78212738,40.64464188,-73.96305084,40.76341629,1/10/2016 15:42
-73.99312592,40.7244339,-74.00222015,40.73351669,1/10/2016 2:15
-73.98029327,40.74341965,-73.77639008,40.64582062,1/10/2016 5:00
-73.97434998,40.76025009,-73.98177338,40.77442169,1/10/2016 20:25
-73.99240875,40.75315094,-73.95667267,40.73143005,1/10/2016 19:33
-73.97863007,40.74491882,-73.98271179,40.77722931,1/10/2016 23:57
-73.97808075,40.75136185,-73.96128082,40.76070786,1/10/2016 14:40
-73.97650146,40.75854874,-73.97360229,40.75689697,1/10/2016 13:04
-73.9894104,40.72851563,-73.98777008,40.74087143,1/10/2016 15:53
-74.00991058,40.71440887,-73.94841003,40.71804047,1/10/2016 4:06
-74.00867462,40.73799896,-73.978302,40.77890396,1/10/2016 3:25
-73.99794769,40.76104355,-73.98927307,40.74213028,1/10/2016 12:14
-73.98823547,40.73199844,-73.9942627,40.72043991,1/10/2016 19:44
-74.00078583,40.73187637,-74.00305176,40.73883438,1/10/2016 3:15
-73.99098206,40.7281189,-73.99006653,40.72928619,1/10/2016 19:52
-73.94776154,40.78723907,-73.93602753,40.8027916,1/10/2016 23:32
-73.98035431,40.77383804,-73.9766922,40.78540421,1/10/2016 9:10
-73.95304108,40.78588104,-73.95542145,40.77774811,1/10/2016 8:13
-73.96304321,40.77810287,-73.96881104,40.76670456,1/10/2016 15:22
-73.95906067,40.76357269,-73.95062256,40.77938843,1/10/2016 13:55
-73.78194427,40.64464951,-73.9023056,40.70888519,1/10/2016 11:19
-73.98210907,40.77251053,-73.98629761,40.7796936,1/10/2016 16:05
-73.97553253,40.74894333,-73.98582458,40.72775269,1/10/2016 18:48
-73.78988647,40.64344025,-73.99653625,40.75421143,1/10/2016 13:36
-73.80728912,40.65745544,-73.98275757,40.73532104,1/10/2016 15:12
-73.94054413,40.79330826,-73.94247437,40.79992676,1/10/2016 23:18
-73.98861694,40.75624847,-73.98348236,40.75016785,1/10/2016 15:22
-73.98049927,40.74251175,-73.96790314,40.75582886,1/10/2016 3:54
-73.97126007,40.76110458,-73.96609497,40.75818634,1/10/2016 3:48
-73.96607971,40.79436111,-73.96194458,40.77636719,1/10/2016 11:02
-73.96134186,40.7987175,-73.97000122,40.76044083,1/10/2016 6:48
-73.98922729,40.69361115,-73.98592377,40.68576431,1/10/2016 10:10
-73.97171021,40.76185226,-73.96572113,40.7652359,1/10/2016 9:03
-73.9777832,40.74887466,-73.98214722,40.73867416,1/10/2016 19:05
-73.97916412,40.78704834,-73.98091888,40.78455734,1/10/2016 8:41
-73.96437073,40.75627518,-73.96920013,40.76117325,1/10/2016 9:18
-73.98958588,40.7440567,-73.965065,40.75836563,1/10/2016 0:31
-73.98171997,40.73262024,-73.99093628,40.69385147,1/10/2016 3:47
-74.00746918,40.74348068,-74.00632477,40.70822144,1/10/2016 2:54
-73.97637939,40.7408905,-73.99234009,40.74259949,1/10/2016 12:11
-73.99079895,40.74048996,-73.95874786,40.7638588,1/10/2016 20:27
-73.98711395,40.75592041,-73.99902344,40.76411057,1/10/2016 15:51
-73.94837952,40.77409363,-73.990242,40.75101089,1/10/2016 0:40
-73.99080658,40.68916321,-73.98026276,40.68186951,1/10/2016 15:43
-73.99205017,40.72611618,-74.01062775,40.71773529,1/10/2016 1:48
-73.98500061,40.75939178,-73.98478699,40.74694824,1/10/2016 18:21
-73.77680969,40.64593124,-73.97275543,40.75598526,1/10/2016 16:55
-73.96611023,40.75812149,-73.9746933,40.75616074,1/10/2016 9:03
-73.99182129,40.74992371,-73.98062897,40.74856567,1/10/2016 20:54
-73.98814392,40.74802399,-73.9977417,40.75159836,1/10/2016 8:29
-73.95152283,40.7133255,-73.94396973,40.74946213,1/10/2016 17:45
-73.97639465,40.7441864,-73.99712372,40.72238541,1/10/2016 13:46
-73.95343018,40.77945328,-73.99121857,40.74882889,1/10/2016 7:33
-73.99508667,40.73406982,-73.97683716,40.72893143,1/10/2016 22:20
-73.99565125,40.73342133,-73.99201965,40.72594833,1/10/2016 17:29
-73.98864746,40.75778961,-73.87316132,40.77238083,1/10/2016 17:47
-73.9953537,40.74497604,-74.0029068,40.73347473,1/10/2016 19:03
-73.9756012,40.76226044,-73.77645874,40.6451416,1/10/2016 14:01
-73.99901581,40.73237991,-73.99099731,40.73415375,1/10/2016 10:58
-73.97305298,40.78039932,-74.01415253,40.71392822,1/10/2016 11:42
-73.7903595,40.64386749,-73.99091339,40.7557869,1/10/2016 15:37
-74.00282288,40.7234726,-73.99198914,40.7348938,1/10/2016 20:42
-73.93490601,40.79579544,-73.95196533,40.76538849,1/10/2016 0:07
-73.98078156,40.72991562,-73.98280334,40.72290039,1/10/2016 0:41
-73.98586273,40.75900269,-74.00071716,40.75766754,1/10/2016 8:06
-73.94580078,40.74587631,-73.98597717,40.71805573,1/10/2016 20:14
-73.99097443,40.73392105,-73.99510956,40.72252274,1/10/2016 20:29
-74.00759888,40.74085999,-73.98137665,40.74126816,1/10/2016 11:33
-73.99299622,40.71972275,-74.00494385,40.73155975,1/10/2016 1:53
-73.99246979,40.7242775,-73.97706604,40.75222015,1/10/2016 0:55
-74.00263214,40.72184753,-73.94950867,40.71500778,1/10/2016 16:59
-73.99151611,40.72686386,-73.97346497,40.74368668,1/10/2016 1:31
-74.00717926,40.74146652,-73.98529053,40.73074341,1/10/2016 12:51
-74.00635529,40.73311615,-73.96340942,40.77143097,1/10/2016 11:16
-73.98389435,40.75873947,-73.78341675,40.64374161,1/10/2016 11:04
-74.0022049,40.73448944,-73.98157501,40.73705292,1/10/2016 0:01
-73.99171448,40.72695923,-73.98937225,40.73967743,1/10/2016 3:26
-74.00598907,40.7411499,-73.98813629,40.72874832,1/10/2016 2:30
-73.98003387,40.78074646,-73.987854,40.77957916,1/10/2016 23:14
-73.98628998,40.7588768,-73.98727417,40.72937012,1/10/2016 14:43
-74.00098419,40.75209045,-73.99601746,40.72514343,1/10/2016 12:20
-73.98882294,40.74546814,-73.94132233,40.74755096,1/10/2016 20:06
-73.9561615,40.76786041,-73.94821167,40.7840004,1/10/2016 2:19
-73.9793396,40.74486923,-73.98823547,40.74910736,1/10/2016 8:29
-73.98054504,40.74193573,-73.96221161,40.76738358,1/10/2016 1:33
-73.939888,40.75111008,-73.94554138,40.83274841,1/10/2016 1:46
-73.97409058,40.75331497,-73.94915009,40.78085327,1/10/2016 2:45
-74.0005188,40.74761963,-74.0125351,40.70259857,1/10/2016 1:36
-73.78205872,40.64469528,-73.96472168,40.76994324,1/10/2016 7:50
-73.98916626,40.75790024,-73.97299957,40.78019714,1/10/2016 11:42
-73.97545624,40.77703857,-73.97994995,40.76149368,1/10/2016 10:53
-73.99797058,40.74092484,-73.99246979,40.69639969,1/10/2016 1:19
-73.96839905,40.7618103,-73.97303772,40.75535583,1/10/2016 13:55
-74.00289154,40.74427795,-73.98039246,40.75437164,1/10/2016 3:04
-73.96498108,40.80666733,-73.9923172,40.76749802,1/10/2016 5:04
-73.99046326,40.75764084,-73.99640656,40.75017548,1/10/2016 16:21
-73.95770264,40.78224564,-73.94789886,40.77967072,1/10/2016 21:53
-73.99035645,40.74187851,-74.00229645,40.72467041,1/10/2016 1:20
-73.98143005,40.76125717,-74.00360107,40.75660706,1/10/2016 7:19
-73.95169067,40.7817955,-73.94634247,40.78115845,1/10/2016 0:38
-73.98390198,40.77552414,-73.97681427,40.77668381,1/10/2016 16:00
-73.98622894,40.778862,-73.97466278,40.78339005,1/10/2016 12:02
-74.00579071,40.73607635,-73.98834229,40.73673248,1/10/2016 18:50
-73.86289215,40.76874924,-73.91004181,40.85317993,1/10/2016 19:29
-73.94545746,40.7782402,-73.95734406,40.76742554,1/10/2016 15:40
-73.9814682,40.73717117,-73.98835754,40.73121643,1/10/2016 15:48
-73.87094116,40.77376175,-73.94944763,40.77283096,1/10/2016 21:49
-73.93567657,40.76111984,-73.98739624,40.75803757,1/10/2016 0:32
-73.99749756,40.72151184,-73.98100281,40.75368881,1/10/2016 12:43
-73.95787811,40.7735405,-73.95172119,40.78855133,1/10/2016 16:37
-74.01715088,40.70899963,-73.97692108,40.75737381,1/10/2016 15:44
-74.00556946,40.74365997,-73.97972107,40.73577499,1/10/2016 3:16
-73.96772003,40.7559433,-73.98488617,40.7325592,1/10/2016 0:08
-73.99160004,40.75033569,-73.82382965,40.7208519,1/10/2016 16:13
-74.00775909,40.7051506,-74.00169373,40.74101257,1/10/2016 0:18
-73.95185852,40.78210831,-73.95735931,40.77346039,1/10/2016 18:07
-73.95544434,40.78484726,-73.97581482,40.76040649,1/10/2016 9:02
-73.95597839,40.78765106,-73.98690033,40.74539185,1/10/2016 12:17
-73.99717712,40.72229385,-74.00653076,40.70670319,1/10/2016 1:47
-73.97658539,40.7598381,-73.98786163,40.72563553,1/10/2016 19:45
-73.96737671,40.75611115,-73.95778656,40.76538086,1/10/2016 1:47
-73.99469757,40.74536514,-74.00505066,40.73816681,1/10/2016 20:14
-73.98375702,40.75799942,-74.00126648,40.76144028,1/10/2016 8:57
-73.9859848,40.75002289,-73.9777298,40.7523613,1/10/2016 15:54
-73.97645569,40.77568436,-73.9874649,40.72887802,1/10/2016 11:34
-74.0026474,40.73392868,-74.00272369,40.74981308,1/10/2016 3:26
-73.97827911,40.75009155,-73.98862457,40.76402283,1/10/2016 14:52
-73.98584747,40.75843811,-73.95794678,40.77539063,1/10/2016 11:15
-74.00803375,40.7120018,-74.01352692,40.70220947,1/10/2016 1:36
-73.98098755,40.7843132,-73.94798279,40.78474045,1/10/2016 17:11
-73.9973526,40.76366043,-73.98607635,40.75975037,1/10/2016 3:41
-73.96124268,40.77196884,-73.95571899,40.7849617,1/10/2016 18:29
-74.00335693,40.75070953,-73.94184113,40.82800293,1/10/2016 2:47
-73.97149658,40.78237152,-73.99360657,40.75894165,1/10/2016 12:38
-73.98685455,40.75094604,-73.87229919,40.77429581,1/10/2016 15:12
-73.96607971,40.76177979,-73.91439056,40.76585388,1/10/2016 3:53
-73.98770142,40.74985504,-73.97499084,40.75304031,1/10/2016 12:08
-73.9845047,40.7582283,-73.90593719,40.8494339,1/10/2016 0:22
-74.00218201,40.72951889,-73.99901581,40.76031494,1/10/2016 1:39
-73.99609375,40.7589798,-74.00260162,40.75616837,1/10/2016 19:09
-73.98381805,40.73916626,-73.97806549,40.75232697,1/10/2016 20:04
-73.98258972,40.76841736,-73.99697113,40.76286697,1/10/2016 15:45
-73.94988251,40.68232346,-73.93968201,40.68074799,1/10/2016 22:32
-74.00840759,40.73528671,-73.98940277,40.75798798,1/10/2016 20:52
-73.9872818,40.76586151,-73.93664551,40.81399155,1/10/2016 3:43
-73.98912048,40.74314117,-74.00823975,40.725811,1/10/2016 3:23
-73.95153809,40.74322891,-73.78876495,40.74535751,1/10/2016 23:59
-73.79121399,40.6465416,-73.98980713,40.75151825,1/10/2016 16:13
-73.98817444,40.74811554,-73.97772217,40.74726105,1/10/2016 1:25
-74.00730896,40.73941422,-73.98957062,40.71776199,1/10/2016 3:30
-74.00331879,40.72641754,-73.99245453,40.73859406,1/10/2016 10:48
-73.97364044,40.74377441,-73.98522949,40.76343536,1/10/2016 14:01
-73.97530365,40.77724838,-73.97984314,40.75439072,1/10/2016 11:02
-74.01525116,40.71444702,-74.0083313,40.70475388,1/10/2016 21:36
-73.95264435,40.77658081,-73.95574951,40.77171326,1/10/2016 1:55
-73.98898315,40.74832153,-74.00543213,40.74829102,1/10/2016 4:06
-73.94721222,40.78393936,-73.97693634,40.74942017,1/10/2016 13:27
-73.98430634,40.72887802,-73.97985077,40.73914719,1/10/2016 20:48
-73.99488068,40.72089386,-73.97785187,40.75132751,1/10/2016 10:48
-73.8710022,40.77381134,-73.96903992,40.76078796,1/10/2016 19:21
-73.98113251,40.78056717,-73.97753143,40.78963852,1/10/2016 18:28
-73.9805603,40.73854828,-73.98882294,40.73470688,1/10/2016 23:42
-73.97905731,40.76181412,-73.99039459,40.75117493,1/10/2016 19:52
-73.98362732,40.74373245,-73.96379852,40.76337814,1/10/2016 2:12
-73.95218658,40.77793884,-73.96876526,40.79618835,1/10/2016 10:07
-73.98728943,40.76103592,-73.98238373,40.7560463,1/10/2016 4:08
-73.99071503,40.7564621,-73.99307251,40.69891357,1/10/2016 19:00
-73.99329376,40.71947861,-74.0327301,40.61771393,1/10/2016 1:42
-73.97022247,40.76449966,-73.95592499,40.78242493,1/10/2016 1:23
-73.9755249,40.75770569,-73.98448181,40.76164246,1/10/2016 19:21
-73.94870758,40.78198242,-73.95579529,40.76948166,1/10/2016 0:31
-73.99649048,40.68614578,-73.9950943,40.74995041,1/10/2016 15:11
-73.97447968,40.74186325,-73.99719238,40.7421875,1/10/2016 13:53
-73.97307587,40.7442131,-73.95541382,40.76873779,1/10/2016 2:07
-73.99078369,40.71466446,-73.9623642,40.71557999,1/10/2016 2:02
-73.9656601,40.76296997,-73.94371796,40.79539108,1/10/2016 13:59
-74.00852966,40.72050858,-74.00122833,40.71774292,1/10/2016 14:47
